Language , Program , Input Size , Package , Core(s) , GPU , DRAM? , Memory (KB), Time (sec)
C++, selectionsort_25000.sh, 25000, 11.073425 , 5.864502 , 0.013733 , 0.000000 , 85676, 0.453058 
C#, bubblesort_25000.sh, 25000, 12.697266 , 6.782043 , 0.015076 , 0.000000 , 65452, 0.514695 
C#, cyclesort_25000.sh, 25000, 12.768127 , 6.891296 , 0.011963 , 0.000000 , 67388, 0.513253 
C#, heapsort_25000.sh, 25000, 12.749207 , 6.870850 , 0.008606 , 0.000000 , 65428, 0.51475 
C#, insertionsort_25000.sh, 25000, 12.752502 , 6.861145 , 0.014771 , 0.000000 , 63352, 0.514555 
C#, mergesort_25000.sh, 25000, 12.979187 , 6.943787 , 0.016602 , 0.000000 , 63344, 0.524579 
C#, oddevensort_25000.sh, 25000, 13.061279 , 7.023621 , 0.011353 , 0.000000 , 65208, 0.527533 
C#, quicksort_25000.sh, 25000, 12.813354 , 6.867676 , 0.008240 , 0.000000 , 69404, 0.517255 
C#, selectionsort_25000.sh, 25000, 12.747375 , 6.841675 , 0.010986 , 0.000000 , 63308, 0.513178 
Go, bubblesort_25000.sh, 25000, 3.090759 , 1.434448 , 0.008362 , 0.000000 , 56260, 0.141613 
Go, cyclesort_25000.sh, 25000, 3.507874 , 1.754517 , 0.009094 , 0.000000 , 54992, 0.149655 
Go, heapsort_25000.sh, 25000, 3.146545 , 1.547546 , 0.009399 , 0.000000 , 57492, 0.136677 
Go, insertionsort_25000.sh, 25000, 3.260498 , 1.619141 , 0.009583 , 0.000000 , 55112, 0.139647 
Go, mergesort_25000.sh, 25000, 3.536316 , 1.687744 , 0.011658 , 0.000000 , 56012, 0.157581 
Go, oddevensort_25000.sh, 25000, 3.076050 , 1.315613 , 0.009216 , 0.000000 , 54720, 0.150525 
Go, quicksort_25000.sh, 25000, 3.404419 , 1.786926 , 0.012085 , 0.000000 , 55284, 0.137947 
Go, selectionsort_25000.sh, 25000, 3.367249 , 1.585083 , 0.012817 , 0.000000 , 56088, 0.151358 
Haskell, bubblesort_25000.sh, 25000, 301.410583 , 157.958130 , 0.135559 , 0.000000 , 631100, 12.2762 
Haskell, cyclesort_25000.sh, 25000, 575.090210 , 302.642334 , 0.242920 , 0.000000 , 715148, 23.2901 
Haskell, heapsort_25000.sh, 25000, 302.198364 , 159.265808 , 0.127808 , 0.000000 , 634256, 12.23 
Haskell, insertionsort_25000.sh, 25000, 298.736816 , 157.325378 , 0.153931 , 0.000000 , 671344, 12.0877 
Haskell, mergesort_25000.sh, 25000, 305.381409 , 161.286438 , 0.127747 , 0.000000 , 615112, 12.3264 
Haskell, oddevensort_25000.sh, 25000, 282.425537 , 148.883667 , 0.119568 , 0.000000 , 610892, 11.424 
Haskell, quicksort_25000.sh, 25000, 302.443665 , 159.473816 , 0.134399 , 0.000000 , 594312, 12.232 
Haskell, selectionsort_25000.sh, 25000, 318.347595 , 167.481445 , 0.139221 , 0.000000 , 640144, 12.9003 
Rust, bubblesort_25000.sh, 25000, 235.256226 , 125.346863 , 0.102600 , 0.000000 , 1082044, 9.50203 
Rust, cyclesort_25000.sh, 25000, 234.747742 , 125.019104 , 0.091675 , 0.000000 , 1076488, 9.49333 
Rust, heapsort_25000.sh, 25000, 224.855774 , 119.570496 , 0.102112 , 0.000000 , 1078844, 9.10494 
Rust, insertionsort_25000.sh, 25000, 227.350342 , 120.979126 , 0.107666 , 0.000000 , 1083840, 9.19499 
Rust, mergesort_25000.sh, 25000, 224.054321 , 119.334717 , 0.102173 , 0.000000 , 1108368, 9.0588 
Rust, oddevensort_25000.sh, 25000, 228.580750 , 121.776489 , 0.097290 , 0.000000 , 1082092, 9.23183 
Rust, quicksort_25000.sh, 25000, 229.729553 , 122.604980 , 0.107788 , 0.000000 , 1092056, 9.26763 
Rust, selectionsort_25000.sh, 25000, 235.217224 , 125.075867 , 0.093262 , 0.000000 , 1071068, 9.52386 
Swift, bubblesort_25000.sh, 25000, 341.017700 , 182.266663 , 0.136780 , 0.000000 , 144112, 13.8459 
Swift, cyclesort_25000.sh, 25000, 349.338623 , 186.509338 , 0.119019 , 0.000000 , 143572, 14.2145 
Swift, heapsort_25000.sh, 25000, 374.799500 , 200.370422 , 0.146484 , 0.000000 , 147384, 15.2202 
Swift, insertionsort_25000.sh, 25000, 341.216736 , 182.082520 , 0.116028 , 0.000000 , 144332, 13.8942 
Swift, mergesort_25000.sh, 25000, 370.530396 , 198.107300 , 0.134949 , 0.000000 , 145472, 15.0459 
Swift, oddevensort_25000.sh, 25000, 339.305908 , 181.421082 , 0.129883 , 0.000000 , 143484, 13.7813 
Swift, quicksort_25000.sh, 25000, 357.869812 , 190.768921 , 0.142761 , 0.000000 , 145268, 14.5772 
Swift, selectionsort_25000.sh, 25000, 335.876831 , 179.114075 , 0.126831 , 0.000000 , 144196, 13.6781 
C, bubblesort_25000.sh, 25000, 2.092529 , 0.952576 , 0.015991 , 0.000000 , 38452, 0.097671 
C, bubblesort_50000.sh, 50000, 3.557617 , 1.736267 , 0.018250 , 0.000000 , 43044, 0.15665 
C, cyclesort_25000.sh, 25000, 2.873230 , 1.465088 , 0.018494 , 0.000000 , 38580, 0.1195 
C, cyclesort_50000.sh, 50000, 3.598877 , 1.914490 , 0.015381 , 0.000000 , 43272, 0.144783 
C, heapsort_25000.sh, 25000, 2.040588 , 1.021362 , 0.016785 , 0.000000 , 37352, 0.086434 
C, heapsort_50000.sh, 50000, 3.158508 , 1.650024 , 0.020386 , 0.000000 , 42624, 0.128337 
C, insertionsort_25000.sh, 25000, 2.448059 , 1.181763 , 0.016296 , 0.000000 , 37436, 0.109003 
C, insertionsort_50000.sh, 50000, 3.398010 , 1.701355 , 0.014893 , 0.000000 , 42144, 0.14603 
C, mergesort_25000.sh, 25000, 2.581055 , 1.350464 , 0.011597 , 0.000000 , 39620, 0.107384 
C, mergesort_50000.sh, 50000, 3.338684 , 1.718201 , 0.011536 , 0.000000 , 44216, 0.140825 
C, oddevensort_25000.sh, 25000, 2.581543 , 1.343750 , 0.016479 , 0.000000 , 38712, 0.104308 
C, oddevensort_50000.sh, 50000, 3.518005 , 1.863525 , 0.014099 , 0.000000 , 43524, 0.143518 
C, quicksort_25000.sh, 25000, 2.523804 , 1.310547 , 0.015137 , 0.000000 , 38200, 0.10573 
C, quicksort_50000.sh, 50000, 3.817505 , 1.976196 , 0.016724 , 0.000000 , 43144, 0.157631 
C, selectionsort_25000.sh, 25000, 2.313660 , 1.163879 , 0.011230 , 0.000000 , 38192, 0.099013 
C, selectionsort_50000.sh, 50000, 2.975952 , 1.540344 , 0.017090 , 0.000000 , 42748, 0.124417 
C++, bubblesort_25000.sh, 25000, 11.032043 , 5.848511 , 0.017639 , 0.000000 , 85956, 0.449627 
C++, bubblesort_50000.sh, 50000, 12.524841 , 6.621582 , 0.026855 , 0.000000 , 98300, 0.512185 
C++, cyclesort_25000.sh, 25000, 11.223145 , 5.972412 , 0.017517 , 0.000000 , 85892, 0.455431 
C++, cyclesort_50000.sh, 50000, 12.720886 , 6.821899 , 0.014099 , 0.000000 , 99452, 0.513003 
C++, heapsort_25000.sh, 25000, 11.403076 , 6.012878 , 0.020142 , 0.000000 , 85700, 0.466636 
C++, heapsort_50000.sh, 50000, 12.637634 , 6.751343 , 0.026672 , 0.000000 , 99324, 0.509953 
C++, insertionsort_25000.sh, 25000, 11.041199 , 5.840393 , 0.018311 , 0.000000 , 85468, 0.451914 
C++, insertionsort_50000.sh, 50000, 12.595947 , 6.757202 , 0.015442 , 0.000000 , 98328, 0.507974 
C++, mergesort_25000.sh, 25000, 12.209290 , 6.498413 , 0.022827 , 0.000000 , 87668, 0.496162 
C++, mergesort_50000.sh, 50000, 13.226501 , 7.005615 , 0.034119 , 0.000000 , 101332, 0.53943 
C++, oddevensort_25000.sh, 25000, 11.101135 , 5.945618 , 0.018188 , 0.000000 , 86208, 0.447502 
C++, oddevensort_50000.sh, 50000, 12.554260 , 6.659912 , 0.012024 , 0.000000 , 98328, 0.515404 
C++, quicksort_25000.sh, 25000, 11.123535 , 5.911926 , 0.018494 , 0.000000 , 85616, 0.451881 
C++, quicksort_50000.sh, 50000, 12.545166 , 6.642822 , 0.034241 , 0.000000 , 98948, 0.508615 
C++, selectionsort_25000.sh, 25000, 11.073425 , 5.864502 , 0.013733 , 0.000000 , 85676, 0.453058 
C++, selectionsort_50000.sh, 50000, 12.294250 , 6.533691 , 0.023376 , 0.000000 , 98900, 0.501026 
C#, bubblesort_25000.sh, 25000, 12.697266 , 6.782043 , 0.015076 , 0.000000 , 65452, 0.514695 
C#, bubblesort_50000.sh, 50000, 13.395203 , 7.137146 , 0.010254 , 0.000000 , 69636, 0.545153 
C#, cyclesort_25000.sh, 25000, 12.768127 , 6.891296 , 0.011963 , 0.000000 , 67388, 0.513253 
C#, cyclesort_50000.sh, 50000, 14.087097 , 7.559143 , 0.025513 , 0.000000 , 69744, 0.565419 
C#, heapsort_25000.sh, 25000, 12.749207 , 6.870850 , 0.008606 , 0.000000 , 65428, 0.51475 
C#, heapsort_50000.sh, 50000, 13.436218 , 7.151306 , 0.014099 , 0.000000 , 67192, 0.548192 
C#, insertionsort_25000.sh, 25000, 12.752502 , 6.861145 , 0.014771 , 0.000000 , 63352, 0.514555 
C#, insertionsort_50000.sh, 50000, 13.567078 , 7.228027 , 0.027283 , 0.000000 , 69528, 0.54955 
C#, mergesort_25000.sh, 25000, 12.979187 , 6.943787 , 0.016602 , 0.000000 , 63344, 0.524579 
C#, mergesort_50000.sh, 50000, 13.447021 , 7.197144 , 0.002441 , 0.000000 , 67036, 0.545375 
C#, oddevensort_25000.sh, 25000, 13.061279 , 7.023621 , 0.011353 , 0.000000 , 65208, 0.527533 
C#, oddevensort_50000.sh, 50000, 13.467957 , 7.115051 , 0.025391 , 0.000000 , 71852, 0.552012 
C#, quicksort_25000.sh, 25000, 12.813354 , 6.867676 , 0.008240 , 0.000000 , 69404, 0.517255 
C#, quicksort_50000.sh, 50000, 13.974426 , 7.507751 , 0.010742 , 0.000000 , 69812, 0.563687 
C#, selectionsort_25000.sh, 25000, 12.747375 , 6.841675 , 0.010986 , 0.000000 , 63308, 0.513178 
C#, selectionsort_50000.sh, 50000, 13.695984 , 7.251648 , 0.022095 , 0.000000 , 69676, 0.560127 
Go, bubblesort_25000.sh, 25000, 3.090759 , 1.434448 , 0.008362 , 0.000000 , 56260, 0.141613 
Go, bubblesort_50000.sh, 50000, 3.777710 , 1.563843 , 0.000000 , 0.000000 , 57540, 0.191552 
Go, cyclesort_25000.sh, 25000, 3.507874 , 1.754517 , 0.009094 , 0.000000 , 54992, 0.149655 
Go, cyclesort_50000.sh, 50000, 4.026001 , 1.703247 , 0.009460 , 0.000000 , 54548, 0.200476 
Go, heapsort_25000.sh, 25000, 3.146545 , 1.547546 , 0.009399 , 0.000000 , 57492, 0.136677 
Go, heapsort_50000.sh, 50000, 4.251099 , 1.869934 , 0.013550 , 0.000000 , 56772, 0.204613 
Go, insertionsort_25000.sh, 25000, 3.260498 , 1.619141 , 0.009583 , 0.000000 , 55112, 0.139647 
Go, insertionsort_50000.sh, 50000, 4.034973 , 1.825134 , 0.012024 , 0.000000 , 57060, 0.190443 
Go, mergesort_25000.sh, 25000, 3.536316 , 1.687744 , 0.011658 , 0.000000 , 56012, 0.157581 
Go, mergesort_50000.sh, 50000, 3.251770 , 1.348083 , 0.009277 , 0.000000 , 55788, 0.165435 
Go, oddevensort_25000.sh, 25000, 3.076050 , 1.315613 , 0.009216 , 0.000000 , 54720, 0.150525 
Go, oddevensort_50000.sh, 50000, 3.645447 , 1.670593 , 0.009705 , 0.000000 , 56584, 0.169038 
Go, quicksort_25000.sh, 25000, 3.404419 , 1.786926 , 0.012085 , 0.000000 , 55284, 0.137947 
Go, quicksort_50000.sh, 50000, 3.830750 , 1.707764 , 0.008850 , 0.000000 , 58008, 0.182425 
Go, selectionsort_25000.sh, 25000, 3.367249 , 1.585083 , 0.012817 , 0.000000 , 56088, 0.151358 
Go, selectionsort_50000.sh, 50000, 3.782532 , 1.639954 , 0.015381 , 0.000000 , 57608, 0.18429 
Haskell, bubblesort_25000.sh, 25000, 301.410583 , 157.958130 , 0.135559 , 0.000000 , 631100, 12.2762 
Haskell, bubblesort_50000.sh, 50000, 605.468872 , 319.068787 , 0.248474 , 0.000000 , 1109592, 24.4933 
Haskell, cyclesort_25000.sh, 25000, 575.090210 , 302.642334 , 0.242920 , 0.000000 , 715148, 23.2901 
Haskell, cyclesort_50000.sh, 50000, 1160.551208 , 611.302490 , 0.416565 , 0.000000 , 1156736, 46.9403 
Haskell, heapsort_25000.sh, 25000, 302.198364 , 159.265808 , 0.127808 , 0.000000 , 634256, 12.23 
Haskell, heapsort_50000.sh, 50000, 624.205750 , 328.743286 , 0.249207 , 0.000000 , 1109796, 25.2768 
Haskell, insertionsort_25000.sh, 25000, 298.736816 , 157.325378 , 0.153931 , 0.000000 , 671344, 12.0877 
Haskell, insertionsort_50000.sh, 50000, 594.746704 , 313.455688 , 0.229858 , 0.000000 , 1064428, 24.0355 
Haskell, mergesort_25000.sh, 25000, 305.381409 , 161.286438 , 0.127747 , 0.000000 , 615112, 12.3264 
Haskell, mergesort_50000.sh, 50000, 609.391418 , 321.110901 , 0.219604 , 0.000000 , 1048180, 24.6526 
Haskell, oddevensort_25000.sh, 25000, 282.425537 , 148.883667 , 0.119568 , 0.000000 , 610892, 11.424 
Haskell, oddevensort_50000.sh, 50000, 569.868164 , 297.990295 , 0.220398 , 0.000000 , 1113456, 23.2453 
Haskell, quicksort_25000.sh, 25000, 302.443665 , 159.473816 , 0.134399 , 0.000000 , 594312, 12.232 
Haskell, quicksort_50000.sh, 50000, 606.573242 , 319.631592 , 0.220703 , 0.000000 , 1039556, 24.5564 
Haskell, selectionsort_25000.sh, 25000, 318.347595 , 167.481445 , 0.139221 , 0.000000 , 640144, 12.9003 
Haskell, selectionsort_50000.sh, 50000, 634.664124 , 334.580444 , 0.238464 , 0.000000 , 1127996, 25.6595 
Rust, bubblesort_25000.sh, 25000, 235.256226 , 125.346863 , 0.102600 , 0.000000 , 1082044, 9.50203 
Rust, bubblesort_50000.sh, 50000, 493.150940 , 262.545593 , 0.189392 , 0.000000 , 2180000, 19.9211 
Rust, cyclesort_25000.sh, 25000, 234.747742 , 125.019104 , 0.091675 , 0.000000 , 1076488, 9.49333 
Rust, cyclesort_50000.sh, 50000, 463.407227 , 246.508362 , 0.181030 , 0.000000 , 2166484, 18.7468 
Rust, heapsort_25000.sh, 25000, 224.855774 , 119.570496 , 0.102112 , 0.000000 , 1078844, 9.10494 
Rust, heapsort_50000.sh, 50000, 461.720703 , 245.547180 , 0.193054 , 0.000000 , 2163676, 18.6879 
Rust, insertionsort_25000.sh, 25000, 227.350342 , 120.979126 , 0.107666 , 0.000000 , 1083840, 9.19499 
Rust, insertionsort_50000.sh, 50000, 464.038025 , 247.106323 , 0.190552 , 0.000000 , 2176928, 18.7458 
Rust, mergesort_25000.sh, 25000, 224.054321 , 119.334717 , 0.102173 , 0.000000 , 1108368, 9.0588 
Rust, mergesort_50000.sh, 50000, 458.432434 , 243.921326 , 0.179260 , 0.000000 , 2203964, 18.5284 
Rust, oddevensort_25000.sh, 25000, 228.580750 , 121.776489 , 0.097290 , 0.000000 , 1082092, 9.23183 
Rust, oddevensort_50000.sh, 50000, 482.925537 , 257.085144 , 0.205017 , 0.000000 , 2178876, 19.5261 
Rust, quicksort_25000.sh, 25000, 229.729553 , 122.604980 , 0.107788 , 0.000000 , 1092056, 9.26763 
Rust, quicksort_50000.sh, 50000, 451.540955 , 240.323425 , 0.171326 , 0.000000 , 2184952, 18.2503 
Rust, selectionsort_25000.sh, 25000, 235.217224 , 125.075867 , 0.093262 , 0.000000 , 1071068, 9.52386 
Rust, selectionsort_50000.sh, 50000, 468.649109 , 249.298462 , 0.185547 , 0.000000 , 2173984, 18.9376 
Swift, bubblesort_25000.sh, 25000, 341.017700 , 182.266663 , 0.136780 , 0.000000 , 144112, 13.8459 
Swift, bubblesort_50000.sh, 50000, 1159.489502 , 621.213562 , 0.349609 , 0.000000 , 214700, 47.0254 
Swift, cyclesort_25000.sh, 25000, 349.338623 , 186.509338 , 0.119019 , 0.000000 , 143572, 14.2145 
Swift, cyclesort_50000.sh, 50000, 1198.122437 , 641.720276 , 0.386963 , 0.000000 , 214488, 48.5611 
Swift, heapsort_25000.sh, 25000, 374.799500 , 200.370422 , 0.146484 , 0.000000 , 147384, 15.2202 
Swift, heapsort_50000.sh, 50000, 1232.503540 , 659.804016 , 0.382751 , 0.000000 , 217740, 50.0322 
Swift, insertionsort_25000.sh, 25000, 341.216736 , 182.082520 , 0.116028 , 0.000000 , 144332, 13.8942 
Swift, insertionsort_50000.sh, 50000, 1215.867004 , 651.804016 , 0.405151 , 0.000000 , 214608, 49.2528 
Swift, mergesort_25000.sh, 25000, 370.530396 , 198.107300 , 0.134949 , 0.000000 , 145472, 15.0459 
Swift, mergesort_50000.sh, 50000, 1294.493286 , 692.726440 , 0.401917 , 0.000000 , 216116, 52.519 
Swift, oddevensort_25000.sh, 25000, 339.305908 , 181.421082 , 0.129883 , 0.000000 , 143484, 13.7813 
Swift, oddevensort_50000.sh, 50000, 6.622620 , 3.447693 , 0.012085 , 0.000000 , 83316, 0.276247 
Swift, quicksort_25000.sh, 25000, 357.869812 , 190.768921 , 0.142761 , 0.000000 , 145268, 14.5772 
Swift, quicksort_50000.sh, 50000, 1229.499878 , 658.576416 , 0.395386 , 0.000000 , 215364, 49.8609 
Swift, selectionsort_25000.sh, 25000, 335.876831 , 179.114075 , 0.126831 , 0.000000 , 144196, 13.6781 
Swift, selectionsort_50000.sh, 50000, 1212.195190 , 649.191040 , 0.375000 , 0.000000 , 214728, 49.1888 
C, bubblesort_50000.sh, 50000, 3.494507 , 1.625671 , 0.017029 , 0.000000 , 42884, 0.160762 
C, cyclesort_50000.sh, 50000, 3.289368 , 1.683472 , 0.017761 , 0.000000 , 43428, 0.136023 
C, heapsort_50000.sh, 50000, 3.494995 , 1.870911 , 0.011780 , 0.000000 , 43040, 0.141644 
C, insertionsort_50000.sh, 50000, 3.373657 , 1.735901 , 0.018677 , 0.000000 , 42240, 0.141203 
C, mergesort_50000.sh, 50000, 3.339233 , 1.664490 , 0.011292 , 0.000000 , 44268, 0.144267 
C, oddevensort_50000.sh, 50000, 3.708313 , 1.870605 , 0.024963 , 0.000000 , 43268, 0.154848 
C, quicksort_50000.sh, 50000, 3.773682 , 1.960571 , 0.010986 , 0.000000 , 43268, 0.157119 
C, selectionsort_50000.sh, 50000, 2.975647 , 1.586609 , 0.013855 , 0.000000 , 42748, 0.120176 
C++, bubblesort_50000.sh, 50000, 12.048096 , 6.309753 , 0.017151 , 0.000000 , 99392, 0.499275 
C++, cyclesort_50000.sh, 50000, 12.958008 , 6.906372 , 0.031189 , 0.000000 , 98332, 0.523635 
C++, heapsort_50000.sh, 50000, 12.923767 , 6.934204 , 0.016418 , 0.000000 , 99836, 0.519973 
C++, insertionsort_50000.sh, 50000, 12.563904 , 6.677673 , 0.026123 , 0.000000 , 96880, 0.511076 
C++, mergesort_50000.sh, 50000, 13.731628 , 7.291260 , 0.029968 , 0.000000 , 100428, 0.559345 
C++, oddevensort_50000.sh, 50000, 12.388245 , 6.539917 , 0.017639 , 0.000000 , 99952, 0.50916 
C++, quicksort_50000.sh, 50000, 12.741943 , 6.835205 , 0.031250 , 0.000000 , 97452, 0.51193 
C++, selectionsort_50000.sh, 50000, 12.737488 , 6.755432 , 0.012451 , 0.000000 , 98284, 0.521149 
C#, bubblesort_50000.sh, 50000, 13.441772 , 7.195312 , 0.006226 , 0.000000 , 67872, 0.546325 
C#, cyclesort_50000.sh, 50000, 13.932678 , 7.464172 , 0.015991 , 0.000000 , 71672, 0.561799 
C#, heapsort_50000.sh, 50000, 13.778320 , 7.306274 , 0.024353 , 0.000000 , 63448, 0.561578 
C#, insertionsort_50000.sh, 50000, 13.406433 , 7.113586 , 0.014038 , 0.000000 , 61624, 0.547119 
C#, mergesort_50000.sh, 50000, 13.999817 , 7.475220 , 0.026306 , 0.000000 , 67992, 0.567264 
C#, oddevensort_50000.sh, 50000, 13.603088 , 7.239624 , 0.017273 , 0.000000 , 65740, 0.554128 
C#, quicksort_50000.sh, 50000, 13.630554 , 7.287292 , 0.004333 , 0.000000 , 65620, 0.55358 
C#, selectionsort_50000.sh, 50000, 13.918213 , 7.384216 , 0.023743 , 0.000000 , 67716, 0.568073 
Go, bubblesort_50000.sh, 50000, 3.320679 , 1.495178 , 0.010803 , 0.000000 , 56104, 0.155893 
Go, cyclesort_50000.sh, 50000, 3.315430 , 1.627808 , 0.010803 , 0.000000 , 57536, 0.143428 
Go, heapsort_50000.sh, 50000, 3.700806 , 1.872803 , 0.013062 , 0.000000 , 57280, 0.15394 
Go, insertionsort_50000.sh, 50000, 3.216309 , 1.350647 , 0.009277 , 0.000000 , 56960, 0.159243 
Go, mergesort_50000.sh, 50000, 3.419006 , 1.714966 , 0.013245 , 0.000000 , 55780, 0.144695 
Go, oddevensort_50000.sh, 50000, 3.503113 , 1.747375 , 0.010010 , 0.000000 , 57176, 0.149867 
Go, quicksort_50000.sh, 50000, 3.101196 , 1.513916 , 0.010315 , 0.000000 , 54876, 0.137554 
Go, selectionsort_50000.sh, 50000, 3.480347 , 1.779724 , 0.010132 , 0.000000 , 54940, 0.144697 
Haskell, bubblesort_50000.sh, 50000, 605.707275 , 319.451355 , 0.250916 , 0.000000 , 1107800, 24.4809 
Haskell, cyclesort_50000.sh, 50000, 1170.641724 , 616.697449 , 0.404541 , 0.000000 , 1026372, 47.3459 
Haskell, heapsort_50000.sh, 50000, 611.117676 , 322.224426 , 0.211670 , 0.000000 , 1109192, 24.7189 
Haskell, insertionsort_50000.sh, 50000, 610.240662 , 322.013977 , 0.226868 , 0.000000 , 1137268, 24.6456 
Haskell, mergesort_50000.sh, 50000, 610.324585 , 321.566406 , 0.254150 , 0.000000 , 1101036, 24.683 
Haskell, oddevensort_50000.sh, 50000, 564.615845 , 297.372375 , 0.221741 , 0.000000 , 1113368, 22.8327 
Haskell, quicksort_50000.sh, 50000, 605.650452 , 318.988342 , 0.228882 , 0.000000 , 1065000, 24.5173 
Haskell, selectionsort_50000.sh, 50000, 642.238342 , 338.912781 , 0.228394 , 0.000000 , 1127732, 25.9389 
Rust, bubblesort_50000.sh, 50000, 471.515320 , 251.266846 , 0.172607 , 0.000000 , 2177884, 19.0387 
Rust, cyclesort_50000.sh, 50000, 485.153381 , 257.994995 , 0.190491 , 0.000000 , 2177928, 19.6303 
Rust, heapsort_50000.sh, 50000, 465.740723 , 248.030273 , 0.173157 , 0.000000 , 2171080, 18.826 
Rust, insertionsort_50000.sh, 50000, 483.053284 , 257.536804 , 0.170898 , 0.000000 , 2183160, 19.5081 
Rust, mergesort_50000.sh, 50000, 477.288757 , 253.874451 , 0.171936 , 0.000000 , 2200048, 19.3157 
Rust, oddevensort_50000.sh, 50000, 499.007141 , 264.997620 , 0.195435 , 0.000000 , 2171632, 20.2123 
Rust, quicksort_50000.sh, 50000, 451.402222 , 240.200317 , 0.177307 , 0.000000 , 2190788, 18.2542 
Rust, selectionsort_50000.sh, 50000, 472.577515 , 251.701355 , 0.162354 , 0.000000 , 2173400, 19.079 
Swift, bubblesort_50000.sh, 50000, 1210.341858 , 648.550781 , 0.396545 , 0.000000 , 214636, 49.0737 
Swift, cyclesort_50000.sh, 50000, 1219.239136 , 653.126343 , 0.415161 , 0.000000 , 214336, 49.4255 
Swift, heapsort_50000.sh, 50000, 1260.638672 , 675.425415 , 0.408020 , 0.000000 , 218036, 51.0987 
Swift, insertionsort_50000.sh, 50000, 1165.527527 , 624.477173 , 0.352356 , 0.000000 , 214756, 47.2724 
Swift, mergesort_50000.sh, 50000, 1274.938232 , 682.564209 , 0.402893 , 0.000000 , 215848, 51.7271 
Swift, oddevensort_50000.sh, 50000, 6.374573 , 3.224548 , 0.013184 , 0.000000 , 83208, 0.272971 
Swift, quicksort_50000.sh, 50000, 1279.680603 , 685.524353 , 0.389954 , 0.000000 , 215672, 51.8772 
Swift, selectionsort_50000.sh, 50000, 1176.413391 , 630.238342 , 0.427063 , 0.000000 , 219008, 47.681 
C, bubblesort_50000.sh, 50000, 2.879883 , 1.454529 , 0.019348 , 0.000000 , 42880, 0.123091 
C, cyclesort_50000.sh, 50000, 3.660706 , 1.928467 , 0.018921 , 0.000000 , 43396, 0.149132 
C, heapsort_50000.sh, 50000, 3.547302 , 1.836914 , 0.012024 , 0.000000 , 42940, 0.147995 
C, insertionsort_50000.sh, 50000, 2.879211 , 1.512329 , 0.010864 , 0.000000 , 42272, 0.117781 
C, mergesort_50000.sh, 50000, 3.992004 , 1.985779 , 0.014526 , 0.000000 , 44400, 0.172436 
C, oddevensort_50000.sh, 50000, 3.174316 , 1.644653 , 0.021545 , 0.000000 , 43424, 0.130846 
C, quicksort_50000.sh, 50000, 3.600464 , 1.872192 , 0.020508 , 0.000000 , 43268, 0.147638 
C, selectionsort_50000.sh, 50000, 3.429077 , 1.762634 , 0.015625 , 0.000000 , 42780, 0.144358 
C++, bubblesort_50000.sh, 50000, 12.338562 , 6.489746 , 0.018311 , 0.000000 , 99560, 0.507069 
C++, cyclesort_50000.sh, 50000, 12.940918 , 6.860168 , 0.031921 , 0.000000 , 99276, 0.525463 
C++, heapsort_50000.sh, 50000, 12.120850 , 6.325256 , 0.012512 , 0.000000 , 98936, 0.505287 
C++, insertionsort_50000.sh, 50000, 12.519653 , 6.625000 , 0.021729 , 0.000000 , 96800, 0.511996 
C++, mergesort_50000.sh, 50000, 13.647583 , 7.278748 , 0.009399 , 0.000000 , 101200, 0.553509 
C++, oddevensort_50000.sh, 50000, 12.621277 , 6.741455 , 0.028076 , 0.000000 , 98396, 0.508319 
C++, quicksort_50000.sh, 50000, 12.368408 , 6.543884 , 0.021179 , 0.000000 , 99200, 0.506025 
C++, selectionsort_50000.sh, 50000, 12.416199 , 6.587646 , 0.028564 , 0.000000 , 98572, 0.504157 
C#, bubblesort_50000.sh, 50000, 13.420654 , 7.146545 , 0.011047 , 0.000000 , 71636, 0.544882 
C#, cyclesort_50000.sh, 50000, 13.919556 , 7.456360 , 0.024231 , 0.000000 , 67976, 0.561674 
C#, heapsort_50000.sh, 50000, 13.697571 , 7.268433 , 0.018616 , 0.000000 , 65920, 0.558294 
C#, insertionsort_50000.sh, 50000, 13.496582 , 7.223145 , 0.013245 , 0.000000 , 69564, 0.548298 
C#, mergesort_50000.sh, 50000, 13.856018 , 7.438782 , 0.025208 , 0.000000 , 71776, 0.558562 
C#, oddevensort_50000.sh, 50000, 13.508362 , 7.200500 , 0.010071 , 0.000000 , 69836, 0.552301 
C#, quicksort_50000.sh, 50000, 13.480957 , 7.197510 , 0.010376 , 0.000000 , 69560, 0.547643 
C#, selectionsort_50000.sh, 50000, 13.661255 , 7.276062 , 0.014526 , 0.000000 , 65708, 0.55605 
Go, bubblesort_50000.sh, 50000, 3.345703 , 1.689087 , 0.013550 , 0.000000 , 58836, 0.140982 
Go, cyclesort_50000.sh, 50000, 3.594360 , 1.814514 , 0.012756 , 0.000000 , 55412, 0.151858 
Go, heapsort_50000.sh, 50000, 3.163574 , 1.353882 , 0.008179 , 0.000000 , 54008, 0.155901 
Go, insertionsort_50000.sh, 50000, 3.393921 , 1.719910 , 0.010193 , 0.000000 , 55580, 0.144483 
Go, mergesort_50000.sh, 50000, 3.543274 , 1.739319 , 0.007751 , 0.000000 , 54748, 0.155524 
Go, oddevensort_50000.sh, 50000, 2.962769 , 1.282837 , 0.011230 , 0.000000 , 57660, 0.143468 
